id_tweet,sigla,id_proposicao_leggo,relator_proposicao
1266152245969764358,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1106319786970107904,PEC 15,fe7cfbab57365f881a499a0d4d95377f,FALSE
1166495467456389120,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1166419612759744523,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1164249155457441792,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1257396968248225793,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1248249305263009793,MP 944,a70f71abccd6b13c8242d76e33665f53,FALSE
1192441416129101829,PL 3267,34d718f1cd9d10f46749a48041456be4,FALSE
1181734377535016960,PEC 45,e0c50cfb097ef9953e6b0150f45c2afc,FALSE
1263157922323890178,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1263152849816600576,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262819452560736256,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262816643207569416,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262811002279788546,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1166804687271669765,PL 4741,e21dab054eb793a92388b2065392c5e7,FALSE
1262767162898309121,PL 3267,34d718f1cd9d10f46749a48041456be4,FALSE
1190219193397977088,PEC 45,e0c50cfb097ef9953e6b0150f45c2afc,FALSE
1266868289780711425,PEC 15,fe7cfbab57365f881a499a0d4d95377f,FALSE
1262808258529693699,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262808145036021760,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262808013729075200,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262806870877765632,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262806407600058369,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262805790219472902,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1262805222692392961,PL 2633,8f7e86d3feb94a434b529c72db29d8ea,FALSE
1245486556858716161,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1143915735464534016,PEC 45,e0c50cfb097ef9953e6b0150f45c2afc,FALSE
1266173085868273664,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1266171944501678080,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1184171112067940352,PL 3267,34d718f1cd9d10f46749a48041456be4,FALSE
1249332230968803333,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1247866534434832385,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1246485180249825282,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1246482664045064193,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1245872919236018176,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1235219906431528962,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1240815178637328389,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1146582408642404357,PL 1864,be3faa8bc73a1d2d09575d61ea015c2b,FALSE
1261340674625957888,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1247887776604815371,MP 946,0f925a3f704fcb3996b9e0201bc5d154,FALSE
1247515991388585985,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1247296974317068289,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1250118747416932352,MP 946,0f925a3f704fcb3996b9e0201bc5d154,FALSE
1198937907513438208,PEC 15,fe7cfbab57365f881a499a0d4d95377f,TRUE
1259915788888219648,MP 944,a70f71abccd6b13c8242d76e33665f53,FALSE
1235339869968306180,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1205167800412786688,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1181588972490952704,PEC 15,fe7cfbab57365f881a499a0d4d95377f,FALSE
1237816880955633665,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1267629865278353414,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1146824058912354305,PEC 39,8c68426fefc96e8f847e37ad2edea2f0,FALSE
1116768960718888960,PEC 39,8c68426fefc96e8f847e37ad2edea2f0,FALSE
1238568542850686977,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1238224853548838917,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1204462053588701184,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1196770423096184838,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1252960856440213505,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1247499059742588928,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1245752717248802817,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1242447797523222528,MP 928,6fba0b249a9fe6d366d096368e79044d,FALSE
1231910819987886082,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1267478535083642880,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1149008476527636480,PEC 45,e0c50cfb097ef9953e6b0150f45c2afc,FALSE
1246466144048943104,MP 944,a70f71abccd6b13c8242d76e33665f53,FALSE
1245700130717696003,MP 936,657ef36227791c5254b215bab785aaba,FALSE
1237497122053816320,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1196888241343008768,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1191854595275939840,PL 2538,7ea19da3fe9235b0e69cf8e7966a78f2,FALSE
1226838473178591234,PEC 18,8d974ba88f593b800d77db6dc6f1f0f1,FALSE
1248311173549883392,MP 944,a70f71abccd6b13c8242d76e33665f53,FALSE
